			Stock 1			Stock 2			Stock 3			Stock 4
			12			22			2			64
			13			21			2			64
			14			20			2			64
			14			2			20			64
			20			2			14			64
			15			19			2			64
			15			2			19			64
			19			15			2			64
			19			2			15			64
			16			18			2			64
			16			2			18			64
			18			16			2			64
			18			2			16			64
			17			17			2			64
			17			2			17			64
			7			26			3			64
			8			25			3			64
			9			24			3			64
			10			23			3			64
			11			22			3			64
			12			21			3			64
			13			20			3			64
			20			3			13			64
			14			19			3			64
			14			3			19			64
			19			14			3			64
			19			3			14			64
			15			18			3			64
			15			3			18			64
			18			15			3			64
			18			3			15			64
			16			17			3			64
			16			3			17			64
			17			16			3			64
			17			3			16			64
			7			25			4			64
			8			24			4			64
			9			23			4			64
			10			22			4			64
			11			21			4			64
			12			20			4			64
			20			4			12			64
			13			19			4			64
			13			4			19			64
			19			13			4			64
			19			4			13			64
			14			18			4			64
			14			4			18			64
			18			14			4			64
			18			4			14			64
			15			17			4			64
			15			4			17			64
			17			15			4			64
			17			4			15			64
			16			16			4			64
			16			4			16			64
			7			24			5			64
			8			23			5			64
			9			22			5			64
			10			21			5			64
			11			20			5			64
			20			5			11			64
			12			19			5			64
			19			12			5			64
			19			5			12			64
			13			18			5			64
			13			5			18			64
			18			13			5			64
			18			5			13			64
			14			17			5			64
			14			5			17			64
			17			14			5			64
			17			5			14			64
			15			16			5			64
			15			5			16			64
			16			15			5			64
			16			5			15			64
			8			22			6			64
			9			21			6			64
			10			20			6			64
			11			19			6			64
			19			11			6			64
			19			6			11			64
			12			18			6			64
			18			12			6			64
			18			6			12			64
			13			17			6			64
			13			6			17			64
			17			13			6			64
			17			6			13			64
			14			16			6			64
			14			6			16			64
			16			14			6			64
			16			6			14			64
			15			15			6			64
			15			6			15			64
			8			21			7			64
			9			20			7			64
			10			19			7			64
			19			10			7			64
			19			7			10			64
			11			18			7			64
			18			11			7			64
			18			7			11			64
			12			17			7			64
			17			12			7			64
			17			7			12			64
			13			16			7			64
			13			7			16			64
			16			13			7			64
			16			7			13			64
			14			15			7			64
			14			7			15			64
			15			14			7			64
			15			7			14			64
			9			19			8			64
			19			9			8			64
			19			8			9			64
			10			18			8			64
			18			10			8			64
			18			8			10			64
			11			17			8			64
			17			11			8			64
			17			8			11			64
			12			16			8			64
			12			8			16			64
			16			12			8			64
			16			8			12			64
			13			15			8			64
			13			8			15			64
			15			13			8			64
			15			8			13			64
			14			14			8			64
			14			8			14			64
			9			18			9			64
			18			9			9			64
			10			17			9			64
			17			10			9			64
			17			9			10			64
			11			16			9			64
			16			11			9			64
			16			9			11			64
			12			15			9			64
			12			9			15			64
			15			12			9			64
			15			9			12			64
			13			14			9			64
			13			9			14			64
			14			13			9			64
			14			9			13			64
			10			16			10			64
			16			10			10			64
			10			15			11			64
			11			15			10			64
			15			11			10			64
			15			10			11			64
			10			14			12			64
			12			14			10			64
			12			10			14			64
			14			12			10			64
			14			10			12			64
			13			13			10			64
			13			10			13			64
			11			14			11			64
			11			11			14			64
			14			11			11			64
			11			13			12			64
			11			12			13			64
			12			13			11			64
			12			11			13			64
			13			12			11			64
			13			11			12			64
			12			12			12			64
			6			29			0			65
			7			28			0			65
			8			27			0			65
			9			26			0			65
			10			25			0			65
			11			24			0			65
			12			23			0			65
			13			22			0			65
			14			21			0			65
			15			20			0			65
			15			0			20			65
			20			0			15			65
			16			19			0			65
			16			0			19			65
			19			16			0			65
			19			0			16			65
			17			18			0			65
			17			0			18			65
			18			17			0			65
			18			0			17			65
			6			28			1			65
			7			27			1			65
			8			26			1			65
			9			25			1			65
			10			24			1			65
			11			23			1			65
			12			22			1			65
			13			21			1			65
			14			20			1			65
			14			1			20			65
			20			1			14			65
			15			19			1			65
			15			1			19			65
			19			15			1			65
			19			1			15			65
			16			18			1			65
			16			1			18			65
			18			16			1			65
			18			1			16			65
			17			17			1			65
			17			1			17			65
			7			26			2			65
			8			25			2			65
			9			24			2			65
			10			23			2			65
			11			22			2			65
			12			21			2			65
			13			20			2			65
			20			2			13			65
			14			19			2			65
			14			2			19			65
			19			14			2			65
			19			2			14			65
			15			18			2			65
			15			2			18			65
			18			15			2			65
			18			2			15			65
			16			17			2			65
			16			2			17			65
			17			16			2			65
			17			2			16			65
			7			25			3			65
			8			24			3			65
			9			23			3			65
			10			22			3			65
			11			21			3			65
			12			20			3			65
			20			3			12			65
			13			19			3			65
			19			13			3			65
			19			3			13			65
			14			18			3			65
			14			3			18			65
			18			14			3			65
			18			3			14			65
			15			17			3			65
			15			3			17			65
			17			15			3			65
			17			3			15			65
			16			16			3			65
			16			3			16			65
			7			24			4			65
			8			23			4			65
			9			22			4			65
			10			21			4			65
			11			20			4			65
			20			4			11			65
			12			19			4			65
			19			12			4			65
			19			4			12			65
			13			18			4			65
			13			4			18			65
			18			13			4			65
			18			4			13			65
			14			17			4			65
			14			4			17			65
			17			14			4			65
			17			4			14			65
			15			16			4			65
			15			4			16			65
			16			15			4			65
			16			4			15			65
			8			22			5			65
			9			21			5			65
			10			20			5			65
			20			5			10			65
			11			19			5			65
			19			11			5			65
			19			5			11			65
			12			18			5			65
			18			12			5			65
			18			5			12			65
			13			17			5			65
			13			5			17			65
			17			13			5			65
			17			5			13			65
			14			16			5			65
			14			5			16			65
			16			14			5			65
			16			5			14			65
			15			15			5			65
			15			5			15			65
			8			21			6			65
			9			20			6			65
			10			19			6			65
			19			10			6			65
			19			6			10			65
			11			18			6			65
			18			11			6			65
			18			6			11			65
			12			17			6			65
			17			12			6			65
			17			6			12			65
			13			16			6			65
			13			6			16			65
			16			13			6			65
			16			6			13			65
			14			15			6			65
			14			6			15			65
			15			14			6			65
			15			6			14			65
			9			19			7			65
			19			9			7			65
			19			7			9			65
			10			18			7			65
			18			10			7			65
			18			7			10			65
			11			17			7			65
			17			11			7			65
			17			7			11			65
			12			16			7			65
			16			12			7			65
			16			7			12			65
			13			15			7			65
			13			7			15			65
			15			13			7			65
			15			7			13			65
			14			14			7			65
			14			7			14			65
			19			8			8			65
			9			18			8			65
			18			9			8			65
			18			8			9			65
			10			17			8			65
			17			10			8			65
			17			8			10			65
			11			16			8			65
			16			11			8			65
			16			8			11			65
			12			15			8			65
			12			8			15			65
			15			12			8			65
			15			8			12			65
			13			14			8			65
			13			8			14			65
			14			13			8			65
			14			8			13			65
			17			9			9			65
			10			16			9			65
			16			10			9			65
			16			9			10			65
			11			15			9			65
			15			11			9			65
			15			9			11			65
			12			14			9			65
			12			9			14			65
			14			12			9			65
			14			9			12			65
			13			13			9			65
			13			9			13			65
			10			15			10			65
			15			10			10			65
			10			14			11			65
			11			14			10			65
			14			11			10			65
			14			10			11			65
			12			13			10			65
			12			10			13			65
			13			12			10			65
			13			10			12			65
			11			13			11			65
			11			11			13			65
			13			11			11			65
			11			12			12			65
			12			12			11			65
			12			11			12			65
			6			28			0			66
			7			27			0			66
			8			26			0			66
			9			25			0			66
			10			24			0			66
			11			23			0			66
			12			22			0			66
			13			21			0			66
			14			20			0			66
			20			0			14			66
			15			19			0			66
			15			0			19			66
			19			15			0			66
			19			0			15			66
			16			18			0			66
			16			0			18			66
			18			16			0			66
			18			0			16			66
			17			17			0			66
			17			0			17			66
			7			26			1			66
			8			25			1			66
			9			24			1			66
			10			23			1			66
			11			22			1			66
			12			21			1			66
			13			20			1			66
			20			1			13			66
			14			19			1			66
			14			1			19			66
			19			14			1			66
			19			1			14			66
			15			18			1			66
			15			1			18			66
			18			15			1			66
			18			1			15			66
			16			17			1			66
			16			1			17			66
			17			16			1			66
			17			1			16			66
			7			25			2			66
			8			24			2			66
			9			23			2			66
			10			22			2			66
			11			21			2			66
			12			20			2			66
			20			2			12			66
			13			19			2			66
			19			13			2			66
			19			2			13			66
			14			18			2			66
			14			2			18			66
			18			14			2			66
			18			2			14			66
			15			17			2			66
			15			2			17			66
			17			15			2			66
			17			2			15			66
			16			16			2			66
			16			2			16			66
			7			24			3			66
			8			23			3			66
			9			22			3			66
			10			21			3			66
			11			20			3			66
			20			3			11			66
			12			19			3			66
			19			12			3			66
			19			3			12			66
			13			18			3			66
			18			13			3			66
			18			3			13			66
			14			17			3			66
			14			3			17			66
			17			14			3			66
			17			3			14			66
			15			16			3			66
			15			3			16			66
			16			15			3			66
			16			3			15			66
			8			22			4			66
			9			21			4			66
			10			20			4			66
			20			4			10			66
			11			19			4			66
			19			11			4			66
			19			4			11			66
			12			18			4			66
			18			12			4			66
			18			4			12			66
			13			17			4			66
			13			4			17			66
			17			13			4			66
			17			4			13			66
			14			16			4			66
			14			4			16			66
			16			14			4			66
			16			4			14			66
			15			15			4			66
			15			4			15			66
			8			21			5			66
			9			20			5			66
			20			5			9			66
			10			19			5			66
			19			10			5			66
			19			5			10			66
			11			18			5			66
			18			11			5			66
			18			5			11			66
			12			17			5			66
			17			12			5			66
			17			5			12			66
			13			16			5			66
			13			5			16			66
			16			13			5			66
			16			5			13			66
			14			15			5			66
			14			5			15			66
			15			14			5			66
			15			5			14			66
			9			19			6			66
			19			9			6			66
			19			6			9			66
			10			18			6			66
			18			10			6			66
			18			6			10			66
			11			17			6			66
			17			11			6			66
			17			6			11			66
			12			16			6			66
			16			12			6			66
			16			6			12			66
			13			15			6			66
			13			6			15			66
			15			13			6			66
			15			6			13			66
			14			14			6			66
			14			6			14			66
			19			8			7			66
			19			7			8			66
			9			18			7			66
			18			9			7			66
			18			7			9			66
			10			17			7			66
			17			10			7			66
			17			7			10			66
			11			16			7			66
			16			11			7			66
			16			7			11			66
			12			15			7			66
			15			12			7			66
			15			7			12			66
			13			14			7			66
			13			7			14			66
			14			13			7			66
			14			7			13			66
			18			8			8			66
			17			9			8			66
			17			8			9			66
			10			16			8			66
			16			10			8			66
			16			8			10			66
			11			15			8			66
			15			11			8			66
			15			8			11			66
			12			14			8			66
			12			8			14			66
			14			12			8			66
			14			8			12			66
			13			13			8			66
			13			8			13			66
			16			9			9			66
			10			15			9			66
			15			10			9			66
			15			9			10			66
			11			14			9			66
			14			11			9			66
			14			9			11			66
			12			13			9			66
			12			9			13			66
			13			12			9			66
			13			9			12			66
			10			14			10			66
			14			10			10			66
			11			13			10			66
			13			11			10			66
			13			10			11			66
			12			12			10			66
			12			10			12			66
			11			12			11			66
			11			11			12			66
			12			11			11			66
			7			26			0			67
			8			25			0			67
			9			24			0			67
			10			23			0			67
			11			22			0			67
			12			21			0			67
			13			20			0			67
			20			0			13			67
			14			19			0			67
			19			14			0			67
			19			0			14			67
			15			18			0			67
			15			0			18			67
			18			15			0			67
			18			0			15			67
			16			17			0			67
			16			0			17			67
			17			16			0			67
			17			0			16			67
			7			25			1			67
			8			24			1			67
			9			23			1			67
			10			22			1			67
			11			21			1			67
			12			20			1			67
			20			1			12			67
			13			19			1			67
			19			13			1			67
			19			1			13			67
			14			18			1			67
			14			1			18			67
			18			14			1			67
			18			1			14			67
			15			17			1			67
			15			1			17			67
			17			15			1			67
			17			1			15			67
			16			16			1			67
			16			1			16			67
			7			24			2			67
			8			23			2			67
			9			22			2			67
			10			21			2			67
			11			20			2			67
			20			2			11			67
			12			19			2			67
			19			12			2			67
			19			2			12			67
			13			18			2			67
			18			13			2			67
			18			2			13			67
			14			17			2			67
			14			2			17			67
			17			14			2			67
			17			2			14			67
			15			16			2			67
			15			2			16			67
			16			15			2			67
			16			2			15			67
			8			22			3			67
			9			21			3			67
			10			20			3			67
			20			3			10			67
			11			19			3			67
			19			11			3			67
			19			3			11			67
			12			18			3			67
			18			12			3			67
			18			3			12			67
			13			17			3			67
			17			13			3			67
			17			3			13			67
			14			16			3			67
			14			3			16			67
			16			14			3			67
			16			3			14			67
			15			15			3			67
			15			3			15			67
			8			21			4			67
			9			20			4			67
			20			4			9			67
			10			19			4			67
			19			10			4			67
			19			4			10			67
			11			18			4			67
			18			11			4			67
			18			4			11			67
			12			17			4			67
			17			12			4			67
			17			4			12			67
			13			16			4			67
			13			4			16			67
			16			13			4			67
			16			4			13			67
			14			15			4			67
			14			4			15			67
			15			14			4			67
			15			4			14			67
			20			5			8			67
			9			19			5			67
			19			9			5			67
			19			5			9			67
			10			18			5			67
			18			10			5			67
			18			5			10			67
			11			17			5			67
			17			11			5			67
			17			5			11			67
			12			16			5			67
			16			12			5			67
			16			5			12			67
			13			15			5			67
			13			5			15			67
			15			13			5			67
			15			5			13			67
			14			14			5			67
			14			5			14			67
			19			8			6			67
			19			6			8			67
			9			18			6			67
			18			9			6			67
			18			6			9			67
			10			17			6			67
			17			10			6			67
			17			6			10			67
			11			16			6			67
			16			11			6			67
			16			6			11			67
			12			15			6			67
			15			12			6			67
			15			6			12			67
			13			14			6			67
			13			6			14			67
			14			13			6			67
			14			6			13			67
			19			7			7			67
			18			8			7			67
			18			7			8			67
			17			9			7			67
			17			7			9			67
			10			16			7			67
			16			10			7			67
			16			7			10			67
			11			15			7			67
			15			11			7			67
			15			7			11			67
			12			14			7			67
			14			12			7			67
			14			7			12			67
			13			13			7			67
			13			7			13			67
			17			8			8			67
			16			9			8			67
			16			8			9			67
			10			15			8			67
			15			10			8			67
			15			8			10			67
			11			14			8			67
			14			11			8			67
			14			8			11			67
			12			13			8			67
			12			8			13			67
			13			12			8			67
			13			8			12			67
			15			9			9			67
			10			14			9			67
			14			10			9			67
			14			9			10			67
			11			13			9			67
			13			11			9			67
			13			9			11			67
			12			12			9			67
			12			9			12			67
			13			10			10			67
			11			12			10			67
			12			11			10			67
			12			10			11			67
			11			11			11			67
			7			25			0			68
			8			24			0			68
			9			23			0			68
			10			22			0			68
			11			21			0			68
			12			20			0			68
			20			0			12			68
			13			19			0			68
			19			13			0			68
			19			0			13			68
			14			18			0			68
			18			14			0			68
			18			0			14			68
			15			17			0			68
			15			0			17			68
			17			15			0			68
			17			0			15			68
			16			16			0			68
			16			0			16			68
			7			24			1			68
			8			23			1			68
			9			22			1			68
			10			21			1			68
			11			20			1			68
			20			1			11			68
			12			19			1			68
			19			12			1			68
			19			1			12			68
			13			18			1			68
			18			13			1			68
			18			1			13			68
			14			17			1			68
			14			1			17			68
			17			14			1			68
			17			1			14			68
			15			16			1			68
			15			1			16			68
			16			15			1			68
			16			1			15			68
			8			22			2			68
			9			21			2			68
			10			20			2			68
			20			2			10			68
			11			19			2			68
			19			11			2			68
			19			2			11			68
			12			18			2			68
			18			12			2			68
			18			2			12			68
			13			17			2			68
			17			13			2			68
			17			2			13			68
			14			16			2			68
			14			2			16			68
			16			14			2			68
			16			2			14			68
			15			15			2			68
			15			2			15			68
			8			21			3			68
			9			20			3			68
			20			3			9			68
			10			19			3			68
			19			10			3			68
			19			3			10			68
			11			18			3			68
			18			11			3			68
			18			3			11			68
			12			17			3			68
			17			12			3			68
			17			3			12			68
			13			16			3			68
			16			13			3			68
			16			3			13			68
			14			15			3			68
			14			3			15			68
			15			14			3			68
			15			3			14			68
			20			4			8			68
			9			19			4			68
			19			9			4			68
			19			4			9			68
			10			18			4			68
			18			10			4			68
			18			4			10			68
			11			17			4			68
			17			11			4			68
			17			4			11			68
			12			16			4			68
			16			12			4			68
			16			4			12			68
			13			15			4			68
			13			4			15			68
			15			13			4			68
			15			4			13			68
			14			14			4			68
			14			4			14			68
			20			5			7			68
			19			8			5			68
			19			5			8			68
			9			18			5			68
			18			9			5			68
			18			5			9			68
			10			17			5			68
			17			10			5			68
			17			5			10			68
			11			16			5			68
			16			11			5			68
			16			5			11			68
			12			15			5			68
			15			12			5			68
			15			5			12			68
			13			14			5			68
			13			5			14			68
			14			13			5			68
			14			5			13			68
			19			7			6			68
			19			6			7			68
			18			8			6			68
			18			6			8			68
			17			9			6			68
			17			6			9			68
			10			16			6			68
			16			10			6			68
			16			6			10			68
			11			15			6			68
			15			11			6			68
			15			6			11			68
			12			14			6			68
			14			12			6			68
			14			6			12			68
			13			13			6			68
			13			6			13			68
			18			7			7			68
			17			8			7			68
			17			7			8			68
			16			9			7			68
			16			7			9			68
			10			15			7			68
			15			10			7			68
			15			7			10			68
			11			14			7			68
			14			11			7			68
			14			7			11			68
			12			13			7			68
			13			12			7			68
			13			7			12			68
			16			8			8			68
			15			9			8			68
			15			8			9			68
			10			14			8			68
			14			10			8			68
			14			8			10			68
			11			13			8			68
			13			11			8			68
			13			8			11			68
			12			12			8			68
			12			8			12			68
			14			9			9			68
			13			10			9			68
			13			9			10			68
			11			12			9			68
			12			11			9			68
			12			9			11			68
			12			10			10			68
			11			11			10			68
