			Stock 1			Stock 2			Stock 3			Stock 4
			24			10			27			39
			10			19			32			39
			27			3			31			39
			30			13			18			39
			28			15			18			39
			15			26			20			39
			18			18			25			39
			17			17			27			39
			14			27			20			39
			13			15			33			39
			9			32			20			39
			22			6			33			39
			18			26			17			39
			14			24			23			39
			34			0			27			39
			18			22			21			39
			13			30			18			39
			17			15			29			39
			10			31			20			39
			9			34			18			39
			13			31			17			39
			18			15			28			39
			22			14			25			39
			15			27			19			39
			9			22			30			39
			25			20			16			39
			12			24			25			39
			23			9			29			39
			22			16			23			39
			15			28			18			39
			28			6			27			39
			11			15			35			39
			28			7			26			39
			23			18			20			39
			25			10			26			39
			21			17			23			39
			16			26			19			39
			23			17			21			39
			10			34			17			39
			19			27			15			39
			18			12			31			39
			27			2			32			39
			22			22			17			39
			14			14			33			39
			23			20			18			39
			22			5			34			39
			18			19			24			39
			22			9			30			39
			27			14			20			39
			9			31			21			39
			20			19			22			39
			17			28			16			39
			14			15			32			39
			17			21			23			39
			20			20			21			39
			10			26			25			39
			26			2			33			39
			14			26			21			39
			20			24			17			39
			18			24			19			39
			12			14			35			39
			34			9			18			39
			24			18			19			39
			22			23			16			39
			10			17			34			39
			14			32			15			39
			13			22			26			39
			23			7			31			39
			32			4			25			39
			11			16			34			39
			24			14			23			39
			14			18			29			39
			11			26			24			39
			34			8			19			39
			32			2			27			39
			25			0			36			39
			17			12			32			39
			29			0			32			39
			28			11			22			39
			19			13			29			39
			33			9			19			39
			18			10			33			39
			9			19			33			39
			33			0			28			39
			14			13			34			39
			29			2			30			39
			35			4			22			39
			29			1			31			39
			29			4			28			39
			20			9			32			39
			24			21			16			39
			23			16			22			39
			35			5			21			39
			18			28			15			39
			18			14			29			39
			12			27			22			39
			15			19			27			39
			14			11			36			39
			33			5			23			39
			25			11			25			39
			18			17			26			39
			28			4			29			39
			15			18			28			39
			9			20			32			39
			31			1			29			39
			16			23			22			39
			26			19			16			39
			27			15			19			39
			26			5			30			39
			10			25			26			39
			10			14			37			39
			35			9			17			39
			24			1			36			39
			26			8			27			39
			17			27			17			39
			14			17			30			39
			18			16			27			39
			31			12			18			39
			13			11			37			39
			22			20			19			39
			16			18			27			39
			32			8			21			39
			20			15			26			39
			25			18			18			39
			18			25			18			39
			21			19			21			39
			33			2			26			39
			23			2			36			39
			23			22			16			39
			25			13			23			39
			9			26			26			39
			33			4			24			39
			17			29			15			39
			13			23			25			39
			21			1			39			39
			21			10			30			39
			17			7			37			39
			15			17			29			39
			10			28			23			39
			26			4			31			39
			31			6			24			39
			13			13			35			39
			23			4			34			39
			16			19			26			39
			19			9			33			39
			12			31			18			39
			15			25			21			39
			15			31			15			39
			25			2			34			39
			30			10			21			39
			14			28			19			39
			10			27			24			39
			24			4			33			39
			19			22			20			39
			9			24			28			39
			12			20			29			39
			23			11			27			39
			12			33			16			39
			30			2			29			39
			24			16			21			39
			14			29			18			39
			12			16			33			39
			26			9			26			39
			22			12			27			39
			9			29			23			39
			9			21			31			39
			25			7			29			39
			18			8			35			39
			21			5			35			39
			15			14			32			39
			12			34			15			39
			14			9			38			39
			24			6			31			39
			27			13			21			39
			11			19			31			39
			31			8			22			39
			27			1			33			39
			19			25			17			39
			24			11			26			39
			31			9			21			39
			14			30			17			39
			31			3			27			39
			18			27			16			39
			16			16			29			39
			13			26			22			39
			16			27			18			39
			15			30			16			39
			27			6			28			39
			26			0			35			39
			30			12			19			39
			29			11			21			39
			15			10			36			39
			9			23			29			39
			16			11			34			39
			22			18			21			39
			35			2			24			39
			20			23			18			39
			16			8			37			39
			26			18			17			39
			23			10			28			39
			34			1			26			39
			30			6			25			39
			18			11			32			39
			12			30			19			39
			16			25			20			39
			31			4			26			39
			27			8			26			39
			18			23			20			39
			22			13			26			39
			13			12			36			39
			13			19			29			39
			12			18			31			39
			9			16			36			39
			20			12			29			39
			12			11			38			39
			29			9			23			39
			16			22			23			39
			28			1			32			39
			31			13			17			39
			19			4			38			39
			10			23			28			39
			28			8			25			39
			21			11			29			39
			12			24			26			38
			22			23			17			38
			32			1			29			38
			31			10			21			38
			21			6			35			38
			28			1			33			38
			15			8			39			38
			24			12			26			38
			30			1			31			38
			27			4			31			38
			11			23			28			38
			21			8			33			38
			34			2			26			38
			31			1			30			38
			22			4			36			38
			33			6			23			38
			17			7			38			38
			24			11			27			38
			17			21			24			38
			13			13			36			38
			25			20			17			38
			16			27			19			38
			20			8			34			38
			19			13			30			38
			17			27			18			38
			23			6			33			38
			32			9			21			38
			21			7			34			38
			11			35			16			38
			13			12			37			38
			25			10			27			38
			28			10			24			38
			13			15			34			38
			22			8			32			38
			16			30			16			38
			11			30			21			38
			20			5			37			38
			13			21			28			38
			19			10			33			38
			19			7			36			38
			9			34			19			38
			19			4			39			38
			12			21			29			38
			15			16			31			38
			9			19			34			38
			27			8			27			38
			16			18			28			38
			12			29			21			38
			15			28			19			38
			26			0			36			38
			11			19			32			38
			12			19			31			38
			10			23			29			38
			9			15			38			38
			25			15			22			38
			18			5			39			38
			28			9			25			38
			27			1			34			38
			14			12			36			38
			18			22			22			38
			29			3			30			38
			22			12			28			38
			34			0			28			38
			12			20			30			38
			19			11			32			38
			21			16			25			38
			23			11			28			38
			33			1			28			38
			28			11			23			38
			27			0			35			38
			24			2			36			38
			29			12			21			38
			34			4			24			38
			12			28			22			38
			16			28			18			38
			35			0			27			38
			23			4			35			38
			33			5			24			38
			17			10			35			38
			35			1			26			38
			26			17			19			38
			23			12			27			38
			16			26			20			38
			28			5			29			38
			34			6			22			38
			25			11			26			38
			23			3			36			38
			31			6			25			38
			26			15			21			38
			19			16			27			38
			15			23			24			38
			14			14			34			38
			24			21			17			38
			26			3			33			38
			17			29			16			38
			14			28			20			38
			20			7			35			38
			9			17			36			38
			19			14			29			38
			17			24			21			38
			32			6			24			38
			11			14			37			38
			9			32			21			38
			17			26			19			38
			26			6			30			38
			15			10			37			38
			25			2			35			38
			26			18			18			38
			9			14			39			38
			31			7			24			38
			10			28			24			38
			29			9			24			38
			33			10			19			38
			12			26			24			38
			25			19			18			38
			24			16			22			38
			20			14			28			38
			32			10			20			38
			18			8			36			38
			13			16			33			38
			23			9			30			38
			27			2			33			38
			29			13			20			38
			14			23			25			38
			22			10			30			38
			9			24			29			38
			23			15			24			38
			11			29			22			38
			14			19			29			38
			14			17			31			38
			22			15			25			38
			32			7			23			38
			29			10			23			38
			22			3			37			38
			24			17			21			38
			24			10			28			38
			34			3			25			38
			14			24			24			38
			33			4			25			38
			10			13			39			38
			14			10			38			38
			20			21			21			38
			19			3			40			38
			12			18			32			38
			24			7			31			38
			19			20			23			38
			13			10			39			38
			14			18			30			38
			10			24			28			38
			11			16			35			38
			9			18			35			38
			16			17			29			38
			21			5			36			38
			26			9			27			38
			12			25			25			38
			22			7			33			38
			28			7			27			38
			17			14			31			38
			28			0			34			38
			19			9			34			38
			31			4			27			38
			30			2			30			38
			21			21			20			38
			21			2			39			38
			10			22			30			38
			21			19			22			38
			21			17			24			38
			11			32			19			38
			9			28			25			38
			20			3			39			38
			25			6			31			38
			16			23			23			38
			10			35			17			38
			21			10			31			38
			30			8			24			38
			22			2			38			38
			23			21			18			38
			15			26			21			38
			27			18			17			38
			22			11			29			38
			17			20			25			38
			24			15			23			38
			29			15			18			38
			22			16			24			38
			9			20			33			38
			12			15			35			38
			13			32			17			38
			10			33			19			38
			30			10			22			38
			10			19			33			38
			13			19			30			38
			26			2			34			38
			9			27			26			38
			21			11			30			38
			27			17			18			38
			35			5			22			38
			22			0			40			38
			9			35			18			38
			31			2			29			38
			29			0			33			38
			15			20			27			38
			31			12			19			38
			29			11			22			38
			22			19			21			38
			18			9			35			38
			12			14			36			38
			28			12			22			38
			18			19			25			38
			20			2			40			38
			30			11			21			38
			29			1			32			38
			20			15			27			38
			13			28			21			38
			23			18			21			38
			15			31			16			38
			18			15			29			38
			12			23			27			38
			13			17			32			38
			27			5			30			38
			16			7			39			38
			18			13			31			38
			29			14			19			38
			20			11			31			38
			16			9			37			38
			14			22			26			38
			23			19			20			38
			33			11			18			38
			14			30			18			38
			18			28			16			38
			33			3			26			38
			12			33			17			38
			24			5			33			38
			21			22			19			38
			25			1			36			38
			27			15			20			38
			14			21			27			38
			34			5			23			38
			15			25			22			38
			15			30			17			38
			24			14			24			38
			11			26			25			38
			20			12			30			38
			10			26			26			38
			25			13			24			38
			22			1			39			38
			16			25			21			38
			20			22			20			38
			25			17			20			38
			33			8			21			38
			20			23			19			38
			21			9			32			38
			13			18			31			38
			24			20			18			38
			31			0			31			38
			13			30			19			38
			15			22			25			38
			17			15			30			38
			16			15			31			38
			17			19			26			38
			32			8			22			38
			23			17			22			38
			15			12			35			38
			23			7			32			38
			26			4			32			38
			26			13			23			38
			21			3			38			38
			10			36			16			38
			12			17			33			38
			19			12			31			38
			21			18			23			38
			16			22			24			38
			19			22			21			38
			22			20			20			38
			13			24			25			38
			26			16			20			38
			16			20			26			38
			28			4			30			38
			23			14			25			38
			32			0			30			38
			19			24			19			38
			12			34			16			38
			9			22			31			38
			27			13			22			38
			9			31			22			38
			9			33			20			38
			28			2			32			38
			17			9			36			38
			15			29			18			38
			31			9			22			38
			18			20			24			38
			35			7			20			38
			26			7			29			38
			18			6			38			38
			13			33			16			38
			34			7			21			38
			31			11			20			38
			12			22			28			38
			27			11			24			38
			16			24			22			38
			10			31			21			38
			25			7			30			38
			11			34			17			38
			27			14			21			38
			25			16			21			38
			11			13			38			38
			11			25			26			38
			11			28			23			38
			18			24			20			38
			13			29			20			38
			23			16			23			38
			14			31			17			38
			30			14			18			38
			13			11			38			38
			22			22			18			38
			11			18			33			38
			16			21			25			38
			16			14			32			38
			12			32			18			38
			27			10			25			38
			11			33			18			38
			16			13			33			38
			15			17			30			38
			24			18			20			38
			16			16			30			38
			26			8			28			38
			14			26			22			38
			12			13			37			38
			17			11			34			38
			30			9			23			38
			30			13			19			38
			22			18			22			38
			24			0			38			38
			29			5			28			38
			30			7			25			38
			22			6			34			38
			10			21			31			38
			33			9			20			38
			14			11			37			38
			35			9			18			38
			10			34			18			38
			18			7			37			38
			21			20			21			38
			15			14			33			38
			26			5			31			38
			14			15			33			38
			12			16			34			38
			28			14			20			38
			10			32			20			38
			30			4			28			38
			24			9			29			38
			34			9			19			38
			21			24			17			38
			14			20			28			38
			35			2			25			38
			21			13			28			38
			31			13			18			38
			32			5			25			38
			25			14			23			38
			35			6			21			38
			19			6			37			38
			24			19			19			38
			33			0			29			38
			11			22			29			38
			35			3			24			38
			20			24			18			38
			22			5			35			38
			9			21			32			38
			14			27			21			38
			19			15			28			38
			18			26			18			38
			21			23			18			38
			23			2			37			38
			9			23			30			38
			31			5			26			38
			22			9			31			38
			20			18			24			38
			33			2			27			38
			26			12			24			38
			25			3			34			38
			17			16			29			38
			24			3			35			38
			23			10			29			38
			19			26			17			38
			35			4			23			38
			9			36			17			38
			15			18			29			38
			17			28			17			38
			19			8			35			38
			23			8			31			38
			14			9			39			38
			15			21			26			38
			9			30			23			38
			13			20			29			38
			11			31			20			38
			18			23			21			38
			23			0			39			38
			34			1			27			38
			11			27			24			38
			15			15			32			38
			17			12			33			38
			14			16			32			38
			32			11			19			38
			13			27			22			38
			11			12			39			38
			29			6			27			38
			18			14			30			38
			34			10			18			38
			14			13			35			38
			13			22			27			38
			10			30			22			38
			15			19			28			38
			20			9			33			38
			20			20			22			38
			24			4			34			38
			34			8			20			38
			9			37			16			38
			27			9			26			38
			10			29			23			38
			21			1			40			38
			18			16			28			38
			14			25			23			38
			32			2			28			38
			26			11			25			38
			19			19			24			38
			25			0			37			38
			18			10			34			38
			13			25			24			38
			12			30			20			38
			31			3			28			38
			32			12			18			38
			29			8			25			38
			17			17			28			38
			20			19			23			38
			9			26			27			38
			14			32			16			38
			22			13			27			38
			27			16			19			38
			28			8			26			38
			9			25			28			38
			28			17			17			38
			15			24			23			38
			27			12			23			38
			17			25			20			38
			18			17			27			38
			18			21			23			38
			27			6			29			38
			26			14			22			38
			10			25			27			38
			30			3			29			38
			23			20			19			38
			10			17			35			38
			18			18			26			38
			20			13			29			38
			29			4			29			38
			10			16			36			38
			30			12			20			38
			18			25			19			38
			32			3			27			38
			25			4			33			38
			21			4			37			38
			18			12			32			38
			28			3			31			38
			25			18			19			38
			15			9			38			38
			16			29			17			38
			22			14			26			38
			23			22			17			38
			11			15			36			38
			20			16			26			38
			21			12			29			38
			17			6			39			38
			30			6			26			38
			24			13			25			38
			16			12			34			38
			11			21			30			38
			9			16			37			38
			30			5			27			38
			12			27			23			38
			25			5			32			38
			13			26			23			38
			29			2			31			38
			19			5			38			38
			20			17			25			38
			12			12			38			38
			30			0			32			38
			11			20			31			38
			12			31			19			38
			24			1			37			38
			17			18			27			38
			25			8			29			38
			28			15			19			38
			21			14			27			38
			10			20			32			38
			22			21			19			38
			16			8			38			38
			26			19			17			38
			10			27			25			38
			31			8			23			38
			9			38			15			38
			32			4			26			38
			19			23			20			38
			20			4			38			38
			10			18			34			38
			23			13			26			38
			13			23			26			38
			28			16			18			38
			17			13			32			38
			16			11			35			38
			15			11			36			38
			29			7			26			38
			21			15			26			38
			27			7			28			38
			13			14			35			38
			35			8			19			38
			24			8			30			38
			13			31			18			38
			19			25			18			38
			12			11			39			38
			16			10			36			38
			9			29			24			38
			22			17			23			38
			11			24			27			38
			23			1			38			38
			19			17			26			38
			16			19			27			38
			23			5			34			38
			17			8			37			38
			27			3			32			38
			28			6			28			38
			17			23			22			38
			18			27			17			38
			14			29			19			38
			19			21			22			38
			11			17			34			38
			25			12			25			38
			17			22			23			38
			10			15			37			38
			15			27			20			38
			15			13			34			38
			26			10			26			38
			20			10			32			38
			26			1			35			38
			19			18			25			38
			28			13			21			38
			33			7			22			38
			20			6			36			38
			20			25			17			38
			18			11			33			38
			24			6			32			38
			10			14			38			38
			25			9			28			38
